algorithm,validation_method,remove_outliers,scale_data,use_pca,impute_missing_values,params,time,conf_matrix,accuracy,precision,recall,f1
decision_tree_classifier,cross_validation,True,True,True,False,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.05159354209899902,"[[54.0, 6.0], [6.0, 45.0]]",0.8905608755129958,0.8981968810916179,0.8981968810916179,0.8898635477582847
decision_tree_classifier,cross_validation,True,True,True,False,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.05259299278259277,"[[54.0, 6.0], [6.0, 45.0]]",0.8905608755129958,0.8981968810916179,0.8981968810916179,0.8898635477582847
decision_tree_classifier,cross_validation,True,True,True,False,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.0526430606842041,"[[56.0, 4.0], [3.0, 48.0]]",0.9354765161878705,0.9398635477582845,0.9403385285738227,0.9349098124098125
decision_tree_classifier,cross_validation,True,True,True,False,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.051583290100097656,"[[55.0, 5.0], [4.0, 47.0]]",0.917920656634747,0.9206749512670566,0.9247685185185185,0.9168825863678806
decision_tree_classifier,cross_validation,True,True,True,False,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.05364084243774414,"[[56.0, 4.0], [4.0, 47.0]]",0.9277245782033744,0.9290082846003899,0.9323937908496731,0.9265918924481543
decision_tree_classifier,cross_validation,True,True,True,False,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.05124163627624512,"[[51.0, 9.0], [3.0, 48.0]]",0.8905608755129958,0.8988913255360623,0.8988913255360623,0.8900677961242976
decision_tree_classifier,cross_validation,True,True,True,False,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.051920413970947266,"[[51.0, 9.0], [3.0, 48.0]]",0.8905608755129958,0.8988913255360623,0.8988913255360623,0.8900677961242976
decision_tree_classifier,cross_validation,True,True,True,False,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.051732540130615234,"[[51.0, 9.0], [3.0, 48.0]]",0.8905608755129958,0.8988913255360623,0.8988913255360623,0.8900677961242976
decision_tree_classifier,cross_validation,True,True,True,False,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.051264286041259766,"[[54.0, 6.0], [6.0, 45.0]]",0.8905608755129958,0.8981968810916179,0.8981968810916179,0.8898635477582847
decision_tree_classifier,cross_validation,True,True,True,False,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.05128192901611328,"[[54.0, 6.0], [6.0, 45.0]]",0.8905608755129958,0.8981968810916179,0.8981968810916179,0.8898635477582847
decision_tree_classifier,cross_validation,True,True,True,False,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.05131959915161133,"[[54.0, 6.0], [6.0, 45.0]]",0.8905608755129958,0.8981968810916179,0.8981968810916179,0.8898635477582847
decision_tree_classifier,holdout,True,True,True,False,default,0.01803112030029297,"[[18, 2], [2, 16]]",0.8947368421052632,0.8944444444444444,0.8944444444444444,0.8944444444444444
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.07014155387878418,"[[121.0, 16.0], [9.0, 72.0]]",0.8854642313546423,0.8858050326073582,0.8747895622895623,0.8787067788990374
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.0681304931640625,"[[120.0, 17.0], [10.0, 71.0]]",0.876204972095383,0.8731812535522391,0.865904287697103,0.8670007589705598
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.06905198097229004,"[[125.0, 12.0], [13.0, 68.0]]",0.8854008117706748,0.8744580088710764,0.8779991794697676,0.8750836304335871
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.07333970069885254,"[[117.0, 20.0], [12.0, 69.0]]",0.853310502283105,0.8563297239653829,0.8420587753561892,0.8457532567397711
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.06773114204406738,"[[117.0, 20.0], [12.0, 69.0]]",0.853310502283105,0.8563297239653829,0.8420587753561892,0.8457532567397711
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.06815004348754883,"[[121.0, 16.0], [12.0, 69.0]]",0.8715753424657534,0.8713589914863448,0.8643088624338624,0.8636239360789116
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.11811995506286621,"[[125.0, 12.0], [14.0, 67.0]]",0.8808346017250126,0.8738281272888138,0.8753770062465716,0.8718616322791354
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.08282113075256348,"[[125.0, 12.0], [14.0, 67.0]]",0.8808346017250126,0.8738281272888138,0.8753770062465716,0.8718616322791354
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.07468104362487793,"[[125.0, 12.0], [14.0, 67.0]]",0.8808346017250126,0.8738281272888138,0.8753770062465716,0.8718616322791354
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.07231307029724121,"[[122.0, 15.0], [11.0, 70.0]]",0.8808346017250126,0.8768786584401203,0.8694261678990575,0.8727475973532689
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.06929230690002441,"[[121.0, 16.0], [11.0, 70.0]]",0.876204972095383,0.8715016669889316,0.866414978123775,0.8666530529964472
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.0671088695526123,"[[127.0, 10.0], [12.0, 69.0]]",0.8990994419076611,0.8886797828519866,0.8947569512360646,0.8902269109876365
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.06810379028320312,"[[117.0, 20.0], [12.0, 69.0]]",0.853310502283105,0.8563297239653829,0.8420587753561892,0.8457532567397711
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.06963658332824707,"[[117.0, 20.0], [12.0, 69.0]]",0.853310502283105,0.8563297239653829,0.8420587753561892,0.8457532567397711
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.07160115242004395,"[[121.0, 16.0], [12.0, 69.0]]",0.8715753424657534,0.8713589914863448,0.8643088624338624,0.8636239360789116
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.07161092758178711,"[[125.0, 12.0], [14.0, 67.0]]",0.8808346017250126,0.8738281272888138,0.8753770062465716,0.8718616322791354
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.06904745101928711,"[[125.0, 12.0], [14.0, 67.0]]",0.8808346017250126,0.8738281272888138,0.8753770062465716,0.8718616322791354
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.0651085376739502,"[[125.0, 12.0], [14.0, 67.0]]",0.8808346017250126,0.8738281272888138,0.8753770062465716,0.8718616322791354
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.07010650634765625,"[[121.0, 16.0], [10.0, 71.0]]",0.8807711821410451,0.8781311706422449,0.8688406048230989,0.8723411353986874
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.06972742080688477,"[[122.0, 15.0], [7.0, 74.0]]",0.8990360223236934,0.8985141386442604,0.8903520995912301,0.8915706792661421
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.06731557846069336,"[[125.0, 12.0], [13.0, 68.0]]",0.8854008117706748,0.8744580088710764,0.8779991794697676,0.8750836304335871
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.06953120231628418,"[[117.0, 20.0], [12.0, 69.0]]",0.853310502283105,0.8563297239653829,0.8420587753561892,0.8457532567397711
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.06823325157165527,"[[117.0, 20.0], [12.0, 69.0]]",0.853310502283105,0.8563297239653829,0.8420587753561892,0.8457532567397711
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.06768608093261719,"[[121.0, 16.0], [12.0, 69.0]]",0.8715753424657534,0.8713589914863448,0.8643088624338624,0.8636239360789116
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.0662088394165039,"[[125.0, 12.0], [14.0, 67.0]]",0.8808346017250126,0.8738281272888138,0.8753770062465716,0.8718616322791354
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.06806588172912598,"[[125.0, 12.0], [14.0, 67.0]]",0.8808346017250126,0.8738281272888138,0.8753770062465716,0.8718616322791354
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.06662631034851074,"[[125.0, 12.0], [14.0, 67.0]]",0.8808346017250126,0.8738281272888138,0.8753770062465716,0.8718616322791354
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.06796669960021973,"[[129.0, 8.0], [9.0, 72.0]]",0.9220573313039067,0.9176795308993538,0.9189814814814815,0.9162254744651609
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.07266402244567871,"[[127.0, 10.0], [11.0, 70.0]]",0.9036656519533232,0.896193025013623,0.9009035298329361,0.8959020824320524
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.07976675033569336,"[[128.0, 9.0], [13.0, 68.0]]",0.8990994419076611,0.88895788289476,0.8979380067061227,0.8906132347895986
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.08128905296325684,"[[123.0, 14.0], [9.0, 72.0]]",0.894533231861999,0.8961920728670453,0.8869045760277564,0.8882266918216324
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.07940530776977539,"[[123.0, 14.0], [9.0, 72.0]]",0.894533231861999,0.8961920728670453,0.8869045760277564,0.8882266918216324
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.07739663124084473,"[[123.0, 14.0], [10.0, 71.0]]",0.8899670218163368,0.8906365173114897,0.882921809113955,0.8832706439082497
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.07411432266235352,"[[127.0, 10.0], [13.0, 68.0]]",0.8945966514459665,0.8905306825572605,0.8970492470492469,0.8857363286021248
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.0700986385345459,"[[123.0, 14.0], [13.0, 68.0]]",0.8763318112633182,0.8769252403803898,0.8813629725394431,0.8674493862147327
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.07454490661621094,"[[123.0, 14.0], [13.0, 68.0]]",0.8763318112633182,0.8769252403803898,0.8813629725394431,0.8674493862147327
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.07627606391906738,"[[126.0, 11.0], [10.0, 71.0]]",0.9036656519533232,0.8991367692641226,0.8973337332348961,0.8964593836915954
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.07710695266723633,"[[126.0, 11.0], [12.0, 69.0]]",0.894533231861999,0.8858472200249609,0.8911075019209661,0.8858573627898095
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.08563756942749023,"[[127.0, 10.0], [14.0, 67.0]]",0.8899670218163368,0.8786120779060979,0.8881419787941528,0.8805685151473558
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.08458709716796875,"[[123.0, 14.0], [9.0, 72.0]]",0.894533231861999,0.8961920728670453,0.8869045760277564,0.8882266918216324
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.0752100944519043,"[[123.0, 14.0], [9.0, 72.0]]",0.894533231861999,0.8961920728670453,0.8869045760277564,0.8882266918216324
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.07511377334594727,"[[123.0, 14.0], [10.0, 71.0]]",0.8899670218163368,0.8906365173114897,0.882921809113955,0.8832706439082497
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.06758618354797363,"[[123.0, 14.0], [13.0, 68.0]]",0.8763318112633182,0.8769252403803898,0.8813629725394431,0.8674493862147327
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.06837964057922363,"[[123.0, 14.0], [13.0, 68.0]]",0.8763318112633182,0.8769252403803898,0.8813629725394431,0.8674493862147327
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'entropy', 'max_depth': 50, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.06619501113891602,"[[123.0, 14.0], [13.0, 68.0]]",0.8763318112633182,0.8769252403803898,0.8813629725394431,0.8674493862147327
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.07699084281921387,"[[125.0, 12.0], [13.0, 68.0]]",0.8854008117706748,0.8776798531643494,0.8795965608465609,0.8766575807353281
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.07909083366394043,"[[126.0, 11.0], [12.0, 69.0]]",0.894533231861999,0.8858472200249609,0.8911075019209661,0.8858573627898095
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.07347702980041504,"[[128.0, 9.0], [13.0, 68.0]]",0.8990994419076611,0.88895788289476,0.8979380067061227,0.8906132347895986
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.0707242488861084,"[[123.0, 14.0], [9.0, 72.0]]",0.894533231861999,0.8961920728670453,0.8869045760277564,0.8882266918216324
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.06871867179870605,"[[123.0, 14.0], [9.0, 72.0]]",0.894533231861999,0.8961920728670453,0.8869045760277564,0.8882266918216324
decision_tree_classifier,cross_validation,False,True,True,True,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.07163047790527344,"[[123.0, 14.0], [10.0, 71.0]]",0.8899670218163368,0.8906365173114897,0.882921809113955,0.8832706439082497
